Unnamed: 0,NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,TLE_LINE1,TLE_LINE2,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,alltitude
1448881,48481,STARLINK-2706,2021-08-30 19:00:12.250080,15.06386314,0.0002105,53.0527,57.2695,118.1793,241.9409,-0.00013551,-2.299e-05,0,1 48481U 21040BF  21242.79180845 -.00002299  00000-0 -13551-3 0  9997,2 48481  53.0527  57.2695 0002105 118.1793 241.9409 15.06386314 17364,6925.391,95.593,548.713,545.798,548.8204084757728
1448879,48481,STARLINK-2706,2021-08-30 19:00:12.148992,15.0638758,0.0002111,53.0527,57.2695,117.87,242.2503,-0.00012393,-2.127e-05,0,1 48481U 21040BF  21242.79180728 -.00002127  00000-0 -12393-3 0  9990,2 48481  53.0527  57.2695 0002111 117.8700 242.2503 15.06387580 18642,6925.387,95.593,548.714,545.79,548.8107075651891
1447882,48481,STARLINK-2706,2021-08-30 12:38:02.918400,15.06394781,0.0002164,53.0527,58.461,115.0453,245.0761,-6.2867e-05,-1.218e-05,0,1 48481U 21040BF  21242.52641310 -.00001218  00000-0 -62867-4 0  9992,2 48481  53.0527  58.4610 0002164 115.0453 245.0761 15.06394781 17327,6925.365,95.592,548.728,545.731,548.7390689464027
1444816,48481,STARLINK-2706,2021-08-29 20:42:37.995264,15.06398513,0.0002186,53.0526,61.4397,114.1767,245.9451,2.3883e-05,7.4e-07,0,1 48481U 21040BF  21241.86293976  .00000074  00000-0  23883-4 0  9991,2 48481  53.0526  61.4397 0002186 114.1767 245.9451 15.06398513 17225,6925.353,95.592,548.732,545.704,548.7204548154066
1444415,48481,STARLINK-2706,2021-08-29 19:07:05.488320,15.06400349,0.0002256,53.0527,61.7376,114.088,246.0345,4.061e-05,3.23e-06,0,1 48481U 21040BF  21241.79659130  .00000323  00000-0  40610-4 0  9995,2 48481  53.0527  61.7376 0002256 114.0880 246.0345 15.06400349 18494,6925.347,95.592,548.775,545.65,548.7283209786378
1442472,48481,STARLINK-2706,2021-08-29 11:09:23.944320,15.06409127,0.0002238,53.0525,63.2268,112.5968,247.5257,0.00012319,1.554e-05,0,1 48481U 21040BF  21241.46485063  .00001554  00000-0  12319-3 0  9992,2 48481  53.0525  63.2268 0002238 112.5968 247.5257 15.06409127 17163,6925.321,95.592,548.735,545.636,548.6560767858847
1440342,48481,STARLINK-2706,2021-08-28 20:49:32.286720,15.06403813,0.000227,53.0525,65.9076,111.7803,248.3428,0.00012392,1.565e-05,0,1 48481U 21040BF  21240.86773480  .00001565  00000-0  12392-3 0  9991,2 48481  53.0525  65.9076 0002270 111.7803 248.3428 15.06403813 17079,6925.337,95.592,548.774,545.63,548.6616279884016
1439578,48481,STARLINK-2706,2021-08-28 17:38:27.644352,15.06403032,0.0002261,53.0525,66.5033,111.2455,248.8775,0.00012875,1.637e-05,0,1 48481U 21040BF  21240.73504218  .00001637  00000-0  12875-3 0  9994,2 48481  53.0525  66.5033 0002261 111.2455 248.8775 15.06403032 18330,6925.339,95.592,548.77,545.638,548.6510438972407
1435850,48481,STARLINK-2706,2021-08-27 19:20:55.250880,15.06392357,0.0002283,53.0524,70.6736,109.884,250.2395,6.759e-05,7.25e-06,0,1 48481U 21040BF  21239.80619242  .00000725  00000-0  67590-4 0  9996,2 48481  53.0524  70.6736 0002283 109.8840 250.2395 15.06392357 16914,6925.372,95.593,548.818,545.656,548.648978660699
1434098,48481,STARLINK-2706,2021-08-27 11:23:13.247232,15.06389369,0.0002296,53.0524,72.1632,108.1773,251.9466,6.7338e-05,7.21e-06,0,1 48481U 21040BF  21239.47445888  .00000721  00000-0  67338-4 0  9998,2 48481  53.0524  72.1632 0002296 108.1773 251.9466 15.06389369 16867,6925.381,95.593,548.836,545.656,548.6181971658059
1432312,48481,STARLINK-2706,2021-08-26 22:38:54.126528,15.06394712,0.0002357,53.0524,74.546,107.5032,252.6215,-3.1039e-05,-7.44e-06,0,1 48481U 21040BF  21238.94368202 -.00000744  00000-0 -31039-4 0  9999,2 48481  53.0524  74.5460 0002357 107.5032 252.6215 15.06394712 18063,6925.365,95.592,548.862,545.597,548.595630575733
1431057,48481,STARLINK-2706,2021-08-26 13:05:39.880608,15.06394491,0.000241,53.0524,76.3332,107.0536,253.0717,-3.5444e-05,-8.1e-06,0,1 48481U 21040BF  21238.54560047 -.00000810  00000-0 -35444-4 0  9994,2 48481  53.0524  76.3332 0002410 107.0536 253.0717 15.06394491 16722,6925.365,95.592,548.899,545.561,548.601035974011
1429925,48481,STARLINK-2706,2021-08-26 06:43:30.511200,15.06392609,0.0002404,53.0524,77.5245,106.5342,253.5911,-5.1067e-05,-1.042e-05,0,1 48481U 21040BF  21238.28021425 -.00001042  00000-0 -51067-4 0  9994,2 48481  53.0524  77.5245 0002404 106.5342 253.5911 15.06392609 16685,6925.371,95.593,548.901,545.571,548.5880643647336
1428662,48481,STARLINK-2706,2021-08-25 21:10:16.415616,15.06390003,0.0002439,53.0523,79.3118,105.2576,254.8683,-7.1486e-05,-1.346e-05,0,1 48481U 21040BF  21237.88213444 -.00001346  00000-0 -71486-4 0  9997,2 48481  53.0523  79.3118 0002439 105.2576 254.8683 15.06390003 16626,6925.379,95.593,548.933,545.555,548.5658854156709
1426941,48481,STARLINK-2706,2021-08-25 13:12:34.432128,15.06390944,0.0002463,53.0523,80.8011,105.8698,254.2563,-6.7116e-05,-1.281e-05,0,1 48481U 21040BF  21237.55039852 -.00001281  00000-0 -67116-4 0  9993,2 48481  53.0523  80.8011 0002463 105.8698 254.2563 15.06390944 16572,6925.376,95.593,548.947,545.536,548.5850487488557
1424997,48481,STARLINK-2706,2021-08-24 22:52:42.911616,15.06391133,0.0002473,53.0521,83.4819,103.4149,256.7115,-4.2974e-05,-9.22e-06,0,1 48481U 21040BF  21236.95327444 -.00000922  00000-0 -42974-4 0  9999,2 48481  53.0521  83.4819 0002473 103.4149 256.7115 15.06391133 17764,6925.376,95.593,548.953,545.528,548.5193484870935
1424423,48481,STARLINK-2706,2021-08-24 21:17:09.653856,15.06402736,0.0002409,53.0522,83.7797,103.2944,256.8314,6.2514e-05,6.49e-06,0,1 48481U 21040BF  21236.88691729  .00000649  00000-0  62514-4 0  9997,2 48481  53.0522  83.7797 0002409 103.2944 256.8314 15.06402736 16474,6925.34,95.592,548.873,545.537,548.4679887235604
1422958,48481,STARLINK-2706,2021-08-24 13:19:28.652160,15.06400851,0.0002384,53.052,85.2689,102.3145,257.8111,5.1125e-05,4.8e-06,0,1 48481U 21040BF  21236.55518594  .00000480  00000-0  51125-4 0  9998,2 48481  53.0520  85.2689 0002384 102.3145 257.8111 15.06400851 16421,6925.346,95.592,548.862,545.56,548.4373466652894
1420431,48481,STARLINK-2706,2021-08-23 21:24:04.633056,15.06397921,0.000239,53.0521,88.2477,100.6808,259.445,5.2949e-05,5.07e-06,0,1 48481U 21040BF  21235.89172029  .00000507  00000-0  52949-4 0  9998,2 48481  53.0521  88.2477 0002390 100.6808 259.4450 15.06397921 16320,6925.355,95.592,548.875,545.565,548.4056893894318
1419863,48481,STARLINK-2706,2021-08-23 18:12:59.920704,15.0639761,0.0002391,53.0521,88.8434,100.5651,259.5607,5.1667e-05,4.88e-06,0,1 48481U 21040BF  21235.75902686  .00000488  00000-0  51667-4 0  9997,2 48481  53.0521  88.8434 0002391 100.5651 259.5607 15.06397610 17584,6925.356,95.592,548.877,545.565,548.4058887767391
1418842,48481,STARLINK-2706,2021-08-23 13:26:22.890624,15.063966,0.0002391,53.0521,89.737,100.1886,259.9372,4.5766e-05,4e-06,0,1 48481U 21040BF  21235.55998716  .00000400  00000-0  45766-4 0  9991,2 48481  53.0521  89.7370 0002391 100.1886 259.9372 15.06396600 16275,6925.359,95.592,548.88,545.568,548.3980317950829
1416461,48481,STARLINK-2706,2021-08-22 21:30:59.270112,15.06392989,0.0002385,53.0521,92.7156,99.0524,261.0735,5.7537e-05,5.75e-06,0,1 48481U 21040BF  21234.89651933  .00000575  00000-0  57537-4 0  9996,2 48481  53.0521  92.7156 0002385  99.0524 261.0735 15.06392989 16171,6925.37,95.593,548.887,545.583,548.370875396917
1415075,48481,STARLINK-2706,2021-08-22 15:08:49.827264,15.0639158,0.0002384,53.052,93.9071,98.458,261.668,4.9269e-05,4.52e-06,0,1 48481U 21040BF  21234.63113226  .00000452  00000-0  49269-4 0  9993,2 48481  53.0520  93.9071 0002384  98.4580 261.6680 15.06391580 17412,6925.374,95.593,548.89,545.588,548.3627879496757
1412605,48481,STARLINK-2706,2021-08-22 00:48:58.400064,15.06388038,0.0002379,53.052,96.5879,97.3682,262.7577,6.9573e-05,7.54e-06,0,1 48481U 21040BF  21234.03400926  .00000754  00000-0  69573-4 0  9998,2 48481  53.0520  96.5879 0002379  97.3682 262.7577 15.06388038 16041,6925.385,95.593,548.898,545.603,548.3385392302874
1411943,48481,STARLINK-2706,2021-08-21 21:37:53.550336,15.06391325,0.0002365,53.0521,97.1836,97.1424,262.9834,2.3428e-05,6.7e-07,0,1 48481U 21040BF  21233.90131424  .00000067  00000-0  23428-4 0  9993,2 48481  53.0521  97.1836 0002365  97.1424 262.9834 15.06391325 16028,6925.375,95.593,548.878,545.602,548.3220936033026
1409152,48481,STARLINK-2706,2021-08-21 08:53:34.510848,15.06393856,0.0002375,53.0521,99.5663,96.8594,263.2665,-4.8703e-05,-1.007e-05,0,1 48481U 21040BF  21233.37053832 -.00001007  00000-0 -48703-4 0  9990,2 48481  53.0521  99.5663 0002375  96.8594 263.2665 15.06393856 17227,6925.367,95.593,548.877,545.588,548.3067965023316
1409153,48481,STARLINK-2706,2021-08-21 08:53:34.510848,15.06393856,0.0002375,53.0521,99.5663,96.8594,263.2665,-4.8703e-05,-1.007e-05,0,1 48481U 21040BF  21233.37053832 -.00001007  00000-0 -48703-4 0  9990,2 48481  53.0521  99.5663 0002375  96.8594 263.2665 15.06393856 15944,6925.367,95.593,548.877,545.588,548.3067965023316
1407395,48481,STARLINK-2706,2021-08-20 18:33:43.201152,15.06391008,0.0002381,53.052,102.2472,96.085,264.041,-4.9104e-05,-1.013e-05,0,1 48481U 21040BF  21232.77341668 -.00001013  00000-0 -49104-4 0  9993,2 48481  53.0520 102.2472 0002381  96.0850 264.0410 15.06391008 15851,6925.376,95.593,548.89,545.592,548.2912682824923
1405125,48481,STARLINK-2706,2021-08-20 09:00:28.991520,15.06389646,0.0002383,53.0521,104.0346,95.2937,264.8324,-5.6392e-05,-1.122e-05,0,1 48481U 21040BF  21232.37533555 -.00001122  00000-0 -56392-4 0  9995,2 48481  53.0521 104.0346 0002383  95.2937 264.8324 15.06389646 15791,6925.38,95.593,548.896,545.595,548.2795211908
1403851,48481,STARLINK-2706,2021-08-20 01:02:47.114304,15.0638882,0.0002398,53.052,105.524,94.8523,265.274,-6.1528e-05,-1.198e-05,0,1 48481U 21040BF  21232.04360086 -.00001198  00000-0 -61528-4 0  9996,2 48481  53.0520 105.5240 0002398  94.8523 265.2740 15.06388820 17029,6925.383,95.593,548.909,545.587,548.2628925705823
1402993,48481,STARLINK-2706,2021-08-19 17:05:04.723008,15.06394839,0.0002426,53.052,107.0134,94.5253,265.6013,-5.7201e-06,-3.67e-06,0,1 48481U 21040BF  21231.71186022 -.00000367  00000-0 -57201-5 0  9996,2 48481  53.0520 107.0134 0002426  94.5253 265.6013 15.06394839 15692,6925.364,95.592,548.909,545.549,548.2416046849211
1402992,48481,STARLINK-2706,2021-08-19 17:05:04.723008,15.06394839,0.0002426,53.052,107.0134,94.5253,265.6013,-5.7201e-06,-3.67e-06,0,1 48481U 21040BF  21231.71186022 -.00000367  00000-0 -57201-5 0  9996,2 48481  53.0520 107.0134 0002426  94.5253 265.6013 15.06394839 16974,6925.364,95.592,548.909,545.549,548.2416046849211
1400550,48481,STARLINK-2706,2021-08-19 09:07:22.412928,15.06400047,0.0002406,53.052,108.5028,93.2157,266.9107,6.9978e-05,7.61e-06,0,1 48481U 21040BF  21231.38012052  .00000761  00000-0  69978-4 0  9999,2 48481  53.0520 108.5028 0002406  93.2157 266.9107 15.06400047 15649,6925.348,95.592,548.88,545.547,548.1839717564777
1400549,48481,STARLINK-2706,2021-08-19 09:07:22.412928,15.06400047,0.0002406,53.052,108.5028,93.2157,266.9107,6.9978e-05,7.61e-06,0,1 48481U 21040BF  21231.38012052  .00000761  00000-0  69978-4 0  9999,2 48481  53.0520 108.5028 0002406  93.2157 266.9107 15.06400047 16921,6925.348,95.592,548.88,545.547,548.1839717564777
1396401,48481,STARLINK-2706,2021-08-18 09:14:17.227104,15.06402456,0.0002438,53.0521,112.9712,91.0959,269.031,-3.7026e-05,-8.33e-06,0,1 48481U 21040BF  21230.38492161 -.00000833  00000-0 -37026-4 0  9992,2 48481  53.0521 112.9712 0002438  91.0959 269.0310 15.06402456 15499,6925.341,95.592,548.894,545.518,548.1138071653585
1395616,48481,STARLINK-2706,2021-08-18 02:52:07.906944,15.06401058,0.0002445,53.0521,114.1626,90.4833,269.6437,-3.9472e-05,-8.7e-06,0,1 48481U 21040BF  21230.11953596 -.00000870  00000-0 -39472-4 0  9995,2 48481  53.0521 114.1626 0002445  90.4833 269.6437 15.06401058 16730,6925.345,95.592,548.904,545.517,548.1057951923545
1394713,48481,STARLINK-2706,2021-08-17 20:29:58.519392,15.06400865,0.0002444,53.0522,115.3541,90.1319,269.995,-4.6673e-05,-9.77e-06,0,1 48481U 21040BF  21229.85414953 -.00000977  00000-0 -46673-4 0  9992,2 48481  53.0522 115.3541 0002444  90.1319 269.9950 15.06400865 15417,6925.346,95.592,548.903,545.518,548.0927589404859
1391636,48481,STARLINK-2706,2021-08-17 09:21:12.135456,15.06398578,0.0002458,53.0523,117.4392,88.9216,271.2054,-4.267e-05,-9.17e-06,0,1 48481U 21040BF  21229.38972379 -.00000917  00000-0 -42670-4 0  9998,2 48481  53.0523 117.4392 0002458  88.9216 271.2054 15.06398578 15341,6925.353,95.592,548.92,545.516,548.0606025192105
1390724,48481,STARLINK-2706,2021-08-16 23:47:58.147872,15.06396713,0.0002476,53.0525,119.2266,88.654,271.4733,-6.7822e-05,-1.292e-05,0,1 48481U 21040BF  21228.99164523 -.00001292  00000-0 -67822-4 0  9991,2 48481  53.0525 119.2266 0002476  88.6540 271.4733 15.06396713 16560,6925.359,95.592,548.938,545.509,548.0581640723328
1389988,48481,STARLINK-2706,2021-08-16 20:36:53.432064,15.06396473,0.000248,53.0525,119.8222,88.574,271.5533,-6.819e-05,-1.297e-05,0,1 48481U 21040BF  21228.85895176 -.00001297  00000-0 -68190-4 0  9995,2 48481  53.0525 119.8222 0002480  88.5740 271.5533 15.06396473 15262,6925.359,95.592,548.942,545.507,548.058836092212
1385086,48481,STARLINK-2706,2021-08-15 17:32:42.835776,15.0640485,0.0002377,53.0521,124.8849,86.2261,273.8999,4.9707e-05,4.59e-06,0,1 48481U 21040BF  21227.73105134  .00000459  00000-0  49707-4 0  9999,2 48481  53.0521 124.8849 0002377  86.2261 273.8999 15.06404850 15098,6925.334,95.592,548.845,545.553,547.9710327683158
1382027,48481,STARLINK-2706,2021-08-15 03:12:51.919200,15.06401199,0.000235,53.0521,127.5658,84.9508,275.1749,5.5252e-05,5.41e-06,0,1 48481U 21040BF  21227.13393425  .00000541  00000-0  55252-4 0  9999,2 48481  53.0521 127.5658 0002350  84.9508 275.1749 15.06401199 15008,6925.345,95.592,548.837,545.582,547.9480529313166
1381653,48481,STARLINK-2706,2021-08-15 00:01:47.224992,15.06401014,0.0002345,53.0521,128.1615,84.9109,275.2147,5.5741e-05,5.49e-06,0,1 48481U 21040BF  21227.00124103  .00000549  00000-0  55741-4 0  9991,2 48481  53.0521 128.1615 0002345  84.9109 275.2147 15.06401014 16267,6925.345,95.592,548.834,545.586,547.9420188667567
1378755,48481,STARLINK-2706,2021-08-14 11:17:28.506048,15.063981,0.0002317,53.0522,130.5445,83.7657,276.3596,6.2681e-05,6.52e-06,0,1 48481U 21040BF  21226.47046882  .00000652  00000-0  62681-4 0  9994,2 48481  53.0522 130.5445 0002317  83.7657 276.3596 15.06398100 14900,6925.354,95.592,548.824,545.615,547.9231339821962
1375651,48481,STARLINK-2706,2021-08-13 17:46:32.710368,15.06393981,0.0002294,53.0521,133.8212,82.3437,277.7813,5.889e-05,5.95e-06,0,1 48481U 21040BF  21225.74065637  .00000595  00000-0  58890-4 0  9995,2 48481  53.0521 133.8212 0002294  82.3437 277.7813 15.06393981 16071,6925.367,95.593,548.821,545.643,547.9000600247796
1375652,48481,STARLINK-2706,2021-08-13 17:46:32.710368,15.06393981,0.0002294,53.0521,133.8212,82.3437,277.7813,5.889e-05,5.95e-06,0,1 48481U 21040BF  21225.74065637  .00000595  00000-0  58890-4 0  9995,2 48481  53.0521 133.8212 0002294  82.3437 277.7813 15.06393981 14798,6925.367,95.593,548.821,545.643,547.9000600247796
1374085,48481,STARLINK-2706,2021-08-13 11:24:23.221728,15.06393201,0.0002285,53.0522,135.0129,81.2704,278.8544,6.5889e-05,7e-06,0,1 48481U 21040BF  21225.47526877  .00000700  00000-0  65889-4 0  9997,2 48481  53.0522 135.0129 0002285  81.2704 278.8544 15.06393201 14759,6925.369,95.593,548.817,545.652,547.8699250359438
1371005,48481,STARLINK-2706,2021-08-12 11:31:17.666112,15.06387495,0.0002235,53.0522,139.4807,79.9849,280.1392,6.5293e-05,6.91e-06,0,1 48481U 21040BF  21224.48006558  .00000691  00000-0  65293-4 0  9994,2 48481  53.0522 139.4807 0002235  79.9849 280.1392 15.06387495 15889,6925.387,95.593,548.8,545.704,547.8621441153075
1371004,48481,STARLINK-2706,2021-08-12 11:31:17.666112,15.06387495,0.0002235,53.0522,139.4807,79.9849,280.1392,6.5293e-05,6.91e-06,0,1 48481U 21040BF  21224.48006558  .00000691  00000-0  65293-4 0  9994,2 48481  53.0522 139.4807 0002235  79.9849 280.1392 15.06387495 14608,6925.387,95.593,548.8,545.704,547.8621441153075
1367089,48481,STARLINK-2706,2021-08-11 11:38:11.776992,15.06390703,0.0002185,53.0522,143.9482,77.6529,282.4705,-4.2425e-05,-9.14e-06,0,1 48481U 21040BF  21223.48485853 -.00000914  00000-0 -42425-4 0  9994,2 48481  53.0522 143.9482 0002185  77.6529 282.4705 15.06390703 14453,6925.377,95.593,548.755,545.729,547.7988868133132
1365426,48481,STARLINK-2706,2021-08-11 05:16:02.271936,15.06390152,0.0002174,53.052,145.1395,77.5206,282.6026,-5.6371e-05,-1.121e-05,0,1 48481U 21040BF  21223.21947074 -.00001121  00000-0 -56371-4 0  9999,2 48481  53.0520 145.1395 0002174  77.5206 282.6026 15.06390152 14419,6925.379,95.593,548.749,545.738,547.7946774832633
1365425,48481,STARLINK-2706,2021-08-11 05:16:02.271936,15.06390152,0.0002174,53.052,145.1395,77.5206,282.6026,-5.6371e-05,-1.121e-05,0,1 48481U 21040BF  21223.21947074 -.00001121  00000-0 -56371-4 0  9999,2 48481  53.0520 145.1395 0002174  77.5206 282.6026 15.06390152 15690,6925.379,95.593,548.749,545.738,547.7946774832633
1362466,48481,STARLINK-2706,2021-08-10 11:45:05.995872,15.0638831,0.000215,53.052,148.4161,76.6401,283.4827,-5.907e-05,-1.161e-05,0,1 48481U 21040BF  21222.48965273 -.00001161  00000-0 -59070-4 0  9991,2 48481  53.0520 148.4161 0002150  76.6401 283.4827 15.06388310 14306,6925.384,95.593,548.738,545.76,547.78756139286
1360918,48481,STARLINK-2706,2021-08-10 05:22:56.463168,15.06387392,0.0002149,53.0519,149.6075,76.4258,283.697,-6.2695e-05,-1.215e-05,0,1 48481U 21040BF  21222.22426462 -.00001215  00000-0 -62695-4 0  9992,2 48481  53.0519 149.6075 0002149  76.4258 283.6970 15.06387392 14262,6925.387,95.593,548.74,545.764,547.7807634806578
1360694,48481,STARLINK-2706,2021-08-10 02:11:51.600480,15.06388395,0.0002142,53.0519,150.2031,76.3855,283.7373,-5.6483e-05,-1.123e-05,0,1 48481U 21040BF  21222.09156945 -.00001123  00000-0 -56483-4 0  9999,2 48481  53.0519 150.2031 0002142  76.3855 283.7373 15.06388395 15529,6925.384,95.593,548.733,545.766,547.7789294650796
1356380,48481,STARLINK-2706,2021-08-09 05:29:49.855200,15.06396751,0.0002136,53.0515,154.0755,75.3359,284.7867,8.1339e-05,9.3e-06,0,1 48481U 21040BF  21221.22904925  .00000930  00000-0  81339-4 0  9993,2 48481  53.0515 154.0755 0002136  75.3359 284.7867 15.06396751 14119,6925.359,95.592,548.703,545.744,547.7300746879573
1356379,48481,STARLINK-2706,2021-08-09 05:29:49.855200,15.06396751,0.0002136,53.0515,154.0755,75.3359,284.7867,8.1339e-05,9.3e-06,0,1 48481U 21040BF  21221.22904925  .00000930  00000-0  81339-4 0  9993,2 48481  53.0515 154.0755 0002136  75.3359 284.7867 15.06396751 15390,6925.359,95.592,548.703,545.744,547.7300746879573
1354948,48481,STARLINK-2706,2021-08-08 19:56:35.811456,15.06394811,0.0002094,53.0514,155.863,72.9639,287.1579,4.6116e-05,4.05e-06,0,1 48481U 21040BF  21220.83097004  .00000405  00000-0  46116-4 0  9991,2 48481  53.0514 155.8630 0002094  72.9639 287.1579 15.06394811 14051,6925.364,95.592,548.68,545.779,547.6853310965628
1351727,48481,STARLINK-2706,2021-08-08 05:36:44.629632,15.06400484,0.0002127,53.0517,158.543,76.2991,283.8235,-4.451e-05,-9.45e-06,0,1 48481U 21040BF  21220.23384988 -.00000945  00000-0 -44510-4 0  9992,2 48481  53.0517 158.5430 0002127  76.2991 283.8235 15.06400484 13962,6925.347,95.592,548.685,545.739,547.742406347919
1351121,48481,STARLINK-2706,2021-08-08 02:25:39.936288,15.06400297,0.0002122,53.0517,159.1388,76.1278,283.9947,-4.9035e-05,-1.012e-05,0,1 48481U 21040BF  21220.10115667 -.00001012  00000-0 -49035-4 0  9997,2 48481  53.0517 159.1388 0002122  76.1278 283.9947 15.06400297 15227,6925.348,95.592,548.682,545.743,547.7420373497802
1349411,48481,STARLINK-2706,2021-08-07 13:41:21.273504,15.06397471,0.0002104,53.0517,161.5218,75.6934,284.4288,-6.2986e-05,-1.22e-05,0,1 48481U 21040BF  21219.57038511 -.00001220  00000-0 -62986-4 0  9999,2 48481  53.0517 161.5218 0002104  75.6934 284.4288 15.06397471 13860,6925.356,95.592,548.678,545.764,547.737616362166
1347121,48481,STARLINK-2706,2021-08-07 05:43:39.586368,15.06395783,0.0002091,53.0516,163.011,75.353,284.7691,-7.3977e-05,-1.383e-05,0,1 48481U 21040BF  21219.23865262 -.00001383  00000-0 -73977-4 0  9995,2 48481  53.0516 163.0110 0002091  75.3530 284.7691 15.06395783 13811,6925.361,95.592,548.675,545.778,547.7392160780564
1346879,48481,STARLINK-2706,2021-08-07 02:32:34.880064,15.06395778,0.000209,53.0517,163.607,75.2314,284.8906,-7.3613e-05,-1.378e-05,0,1 48481U 21040BF  21219.10595926 -.00001378  00000-0 -73613-4 0  9999,2 48481  53.0517 163.6070 0002090  75.2314 284.8906 15.06395778 15075,6925.361,95.592,548.674,545.779,547.7388383387741
1342666,48481,STARLINK-2706,2021-08-06 04:15:01.263744,15.0640734,0.0002053,53.0517,167.7773,73.6995,286.4219,5.1206e-05,4.81e-06,0,1 48481U 21040BF  21218.17709796  .00000481  00000-0  51206-4 0  9993,2 48481  53.0517 167.7773 0002053  73.6995 286.4219 15.06407340 13652,6925.326,95.592,548.613,545.769,547.6683923399237
1340376,48481,STARLINK-2706,2021-08-05 13:55:10.366176,15.06404246,0.0002002,53.0517,170.4582,71.8816,288.2391,6.4141e-05,6.74e-06,0,1 48481U 21040BF  21217.57998109  .00000674  00000-0  64141-4 0  9990,2 48481  53.0517 170.4582 0002002  71.8816 288.2391 15.06404246 13560,6925.336,95.592,548.587,545.814,547.6466639108304
1340377,48481,STARLINK-2706,2021-08-05 13:55:10.366176,15.06404246,0.0002002,53.0517,170.4582,71.8816,288.2391,6.4141e-05,6.74e-06,0,1 48481U 21040BF  21217.57998109  .00000674  00000-0  64141-4 0  9990,2 48481  53.0517 170.4582 0002002  71.8816 288.2391 15.06404246 14842,6925.336,95.592,548.587,545.814,547.6466639108304
1336555,48481,STARLINK-2706,2021-08-04 14:02:05.343648,15.06399786,0.0001943,53.0515,174.9261,70.2321,289.8877,6.5277e-05,6.91e-06,0,1 48481U 21040BF  21216.58478407  .00000691  00000-0  65277-4 0  9994,2 48481  53.0515 174.9261 0001943  70.2321 289.8877 15.06399786 13410,6925.349,95.592,548.56,545.869,547.6362913432165
1333661,48481,STARLINK-2706,2021-08-04 01:17:46.641120,15.06396424,0.0001924,53.0513,177.3088,69.4707,290.6489,4.8569e-05,4.42e-06,0,1 48481U 21040BF  21216.05401205  .00000442  00000-0  48569-4 0  9997,2 48481  53.0513 177.3088 0001924  69.4707 290.6489 15.06396424 13335,6925.36,95.592,548.557,545.892,547.6367772647476
1333660,48481,STARLINK-2706,2021-08-04 01:17:46.641120,15.06396424,0.0001924,53.0513,177.3088,69.4707,290.6489,4.8569e-05,4.42e-06,0,1 48481U 21040BF  21216.05401205  .00000442  00000-0  48569-4 0  9997,2 48481  53.0513 177.3088 0001924  69.4707 290.6489 15.06396424 14617,6925.36,95.592,548.557,545.892,547.6367772647476
1330750,48481,STARLINK-2706,2021-08-03 04:35:45.911040,15.06393205,0.0001897,53.0512,181.181,68.5306,291.5885,5.2251e-05,4.97e-06,0,1 48481U 21040BF  21215.19150360  .00000497  00000-0  52251-4 0  9997,2 48481  53.0512 181.1810 0001897  68.5306 291.5885 15.06393205 13204,6925.369,95.593,548.548,545.921,547.6352450890139
1326260,48481,STARLINK-2706,2021-08-02 07:53:45.409920,15.06389846,0.0001849,53.0512,185.0532,67.3704,292.748,4.1396e-05,3.35e-06,0,1 48481U 21040BF  21214.32899353  .00000335  00000-0  41396-4 0  9992,2 48481  53.0512 185.0532 0001849  67.3704 292.7480 15.06389846 13079,6925.38,95.593,548.525,545.964,547.6268818360605
1326258,48481,STARLINK-2706,2021-08-02 07:53:45.409920,15.06389846,0.0001849,53.0512,185.0532,67.3704,292.748,4.1396e-05,3.35e-06,0,1 48481U 21040BF  21214.32899353  .00000335  00000-0  41396-4 0  9992,2 48481  53.0512 185.0532 0001849  67.3704 292.7480 15.06389846 14351,6925.38,95.593,548.525,545.964,547.6268818360605
1323461,48481,STARLINK-2706,2021-08-01 15:58:21.193248,15.06387564,0.00018,53.0512,188.0317,67.3735,292.7444,3.9566e-05,3.08e-06,0,1 48481U 21040BF  21213.66552307  .00000308  00000-0  39566-4 0  9999,2 48481  53.0512 188.0317 0001800  67.3735 292.7444 15.06387564 12977,6925.387,95.593,548.498,546.005,547.6482442708613
1321366,48481,STARLINK-2706,2021-08-01 08:00:39.205440,15.0638667,0.0001787,53.0511,189.521,67.2759,292.8419,4.579e-05,4e-06,0,1 48481U 21040BF  21213.33378710  .00000400  00000-0  45790-4 0  9996,2 48481  53.0511 189.5210 0001787  67.2759 292.8419 15.06386670 12928,6925.389,95.593,548.492,546.017,547.6525972173116
1320711,48481,STARLINK-2706,2021-08-01 01:38:29.663232,15.06385627,0.0001768,53.0511,190.7124,67.343,292.7746,4.0959e-05,3.28e-06,0,1 48481U 21040BF  21213.06839888  .00000328  00000-0  40959-4 0  9995,2 48481  53.0511 190.7124 0001768  67.3430 292.7746 15.06385627 14163,6925.393,95.593,548.482,546.033,547.665792414901
